International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2022-114A,,Starlink 4749?,USA,9/19/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1290,[deorbited],3/8/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-113A,,StriX 1?,Japan,9/15/2022,,Yes,ST/SG/SER.E/1132,ST/SG/SER.E/1089,in orbit,,"StriX-1 is the third synthetic aperture radar (SAR) satellite made by Synspective Inc. for commercial SAR imagery (remote sensing) provision services, including upload and download functionality and antenna signal strength",Mentioned by New Zealand in ST/SG/SER.E/1089.,Link
2022-112A,,ChinaSat 1E (ChinaStar1E)?,China,9/13/2022,,Yes,ST/SG/SER.E/1123,,in GSO,,Communications satellite,------,
[2022-111AL],,?[BLUEWALKER 3],[(for Spain)],[2022-09-11],,No,,,[in orbit],,,------,
2022-111U,,Starlink 4791?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1091,[deorbited],11/14/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111R,,Starlink 4744?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1091,[deorbited],11/15/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111N,,Starlink 4638?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1091,[deorbited],11/16/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-110C,,LICIACube?,Italy,9/11/2022,,Yes,ST/SG/SER.E/1228,,heliocentric,,"The LICIACube (Light Italian Cubesat for Imaging of Asteroids) is a 6U CubeSat provided by the Italian Space Agency, carried along with the Double Asteroid Redirect Test (DART) to Didymos and was released on 11 September 2022 before the DART impact. The goal of the mission is to follow DART and return post-impact pictures of the asteroid Dimorphos. The scientific objectives were: 1) verify the DART impact; 2) obtain images of the ejecta plume; 3) obtain images of the DART impact site; and 4) obtain images of the far (non-impact) hemisphere.",The registration submission for this space object is presently being processed by the United Nations Secretariat. International Designator provided by the State of registry. Deployed from NASA DART (international designator 2021-110A). Date of launch of carrier and date of deployment provided by the State of registry in ST/SG/SER.E/1228. Date of launch is date of deployment.,Link
2022-111A,,Starlink 4718?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111E,,Starlink 4664?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111F,,Starlink 4709?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111G,,Starlink 4706?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111H,,Starlink 4678?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111J,,Starlink 4462?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111M,,Starlink 4687?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111B,,Starlink 4719?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111K,,Starlink 4679?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111T,,Starlink 4734?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111L,,Starlink 4536?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111C,,Starlink 4722?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111W,,Starlink 4728?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111V,,Starlink 4739?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111D,,Starlink 4708?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AD,,Starlink 4720?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AA,,Starlink 4723?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AB,,Starlink 4712?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AH,,Starlink 4729?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AJ,,Starlink 4763?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AK,,Starlink 4768?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AC,,Starlink 4710?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AE,,Starlink 4715?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AG,,Starlink 4727?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111AF,,Starlink 4726?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111Y,,Starlink 4742?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111Z,,Starlink 4721?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111P,,Starlink 4631?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111Q,,Starlink 4743?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111S,,Starlink 4666?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-111X,,Starlink 4730?,USA,9/11/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2022-111AS],,?[BLUEWALKER LVA],[USA],[2022-09-11],,No,,ST/SG/SER.E/1290,[decayed],3/9/2025,------,Not registered with the United Nations.,
2022-110A,,EUTELSAT KONNECT VHTS?[EUTE KONNECT VHTS],France,9/7/2022,+002.7 degrees East,Yes,ST/SG/SER.E/1113,,in GSO,,Telecommunications satellite,------,
2022-109D,,Yaogan 35 Group-05 Satellite-C (Yaogan-35-C 05)?,China,9/6/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-109B,,Yaogan 35 Group-05 Satellite-B (Yaogan-35-B 05)?,China,9/6/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-109A,,Yaogan 35 Group-05 Satellite-A (Yaogan-35-A 05)?,China,9/6/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2022-108A,,Sunflower S3 Satellite (Xiangrikui S3)?[CENTISPACE 1-S3],China,9/6/2022,,Yes,ST/SG/SER.E/1123,,in orbit,,Space technology verification,------,
1998-067UJ,,JAGSAT 1?,USA,9/6/2022,,Yes,ST/SG/SER.E/1096,ST/SG/SER.E/1110,decayed,1/22/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is date of deployment from the ISS.,
1998-067UH,,CAPSAT 1?,USA,9/6/2022,,Yes,ST/SG/SER.E/1096,ST/SG/SER.E/1110,decayed,1/31/2023,Spacecraft engaged in investigation of spaceflight techniques and technology,Date of launch is date of deployment from the ISS.,
1998-067UF,,BeaverCube?,USA,9/6/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1130,decayed,4/12/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Date of launch is date of deployment from the ISS.,
1998-067UG,,CLICK A?,USA,9/6/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1130,decayed,4/1/2023,Spacecraft engaged in investigation of spaceflight techniques and technology,Date of launch is date of deployment from the ISS.,
1998-067UE,,D3?,USA,9/6/2022,,Yes,ST/SG/SER.E/1096,ST/SG/SER.E/1130,decayed,4/8/2023,Spacecraft engaged in investigation of spaceflight techniques and technology,Date of launch is date of deployment from the ISS.,
[2022-108B],,?[CENTISPACE 1-S4],[China],[2022-09-06],,No,,,[in orbit],,------,Not registered with the United Nations.,
2022-107A,,Starlink 4725?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107C,,Starlink 4724?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107B,,Starlink 4711?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107E,,Starlink 4714?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107F,,Starlink 4717?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107G,,Starlink 4716?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107H,,Starlink 4667?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107AZ,,Starlink 4657?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1086,[deorbited],10/7/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107AR,,Starlink 4613?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1086,[deorbited],10/17/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107L,,Starlink 4696?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,ST/SG/SER.E/1086,[deorbited],10/24/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107AC,,Starlink 4697?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107AF,,Starlink 4651?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107Z,,Starlink 4705?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107J,,Starlink 4694?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107M,,Starlink 4627?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107N,,Starlink 4683?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107X,,Starlink 4707?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107Y,,Starlink 4700?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107P,,Starlink 4698?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107U,,Starlink 4695?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2022-107W,,Starlink 4642?,USA,9/5/2022,,Yes,ST/SG/SER.E/1082,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,,
