International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2021-115N,,Starlink 3148 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115P,,Starlink 3225 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115G,,Starlink 3249 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115BA,,Global 12 [BLACKSKY GLOBAL-12],USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115BB,,Global 13 [BLACKSKY GLOBAL-13],USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AT,,Starlink 3227 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AU,,Starlink 3190 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AV,,Starlink 3192 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AW,,Starlink 3196 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AX,,Starlink 3208 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AY,,Starlink 3191 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AK,,Starlink 3197 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AM,,Starlink 3204 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AL,,Starlink 3194 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AJ,,Starlink 3207 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AP,,Starlink 3203 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AQ,,Starlink 3195 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AR,,Starlink 3198 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AN,,Starlink 3199 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115D,,Starlink 3242 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115E,,Starlink 3240 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115A,,Starlink 3219 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115B,,Starlink 3218 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AD,,Starlink 3229 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AE,,Starlink 3209 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AF,,Starlink 3200 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AG,,Starlink 3193 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AH,,Starlink 3210 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AC,,Starlink 3236 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AB,,Starlink 3250 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115AA,,Starlink 3248 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115Z,,Starlink 3247 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115Q,,Starlink 3143 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115V,,Starlink 3239 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115W,,Starlink 3231 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115Y,,Starlink 3233 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115R,,Starlink 3155 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115S,,Starlink 3226 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115U,,Starlink 3202 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115T,,Starlink 3244 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115X,,Starlink 3241 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-115H,,Starlink 3228 ,USA,12/2/2021,,Yes,ST/SG/SER.E/1041,ST/SG/SER.E/1214,[deorbited],4/27/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-114A,,ChinaSat 1D [ZHONGXING 1D],China,11/26/2021,,Yes,ST/SG/SER.E/1123,,in GSO,,Communications satellite,------,
[2021-113A],3576-2021-13,Cosmos 2552 ,Russian Federation,11/25/2021,,Yes,ST/SG/SER.E/1032,,in orbit,,Intended for assignments on behalf of the Ministry of Defence of the Russian Federation,------,
2021-112A,,Shiyan 11 [(SY 11)],China,11/24/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2021-110A,,NASA DART ,USA,11/24/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1082,[on Dimorphos],9/26/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Reported in reference sources that space object impacted asteroid Dimorphos at 2314 UTC on 2022-09-26.,
[2021-111A],3575-2021-12,Progress M-UM ,Russian Federation,11/24/2021,,Yes,ST/SG/SER.E/1032,ST/SG/SER.E/1038,deorbited,12/23/2021,Cargo vehicle module with node module for the Russian segment of the International Space Station,------,
[2021-111*],, [PRICHAL],[Russian Federation],[2021-11-24],,No,,ST/SG/SER.E/1032,[in orbit],,------,International Designator pending assignment. Mentioned by the Russian Federation in ST/SG/SER.E/1032. ISS flight element.,
2021-109A,,Gaofen 3-02 (GF-3 (02)) ,China,11/22/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Marine surveillance and monitoring,------,
2021-107A,,Gaofen 11-03 ,China,11/20/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-108A,,Astra Satellite 00001 ,USA,11/20/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1131,decayed,5/14/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-106A,,Global 14 [BLACKSKY GLOBAL-14],USA,11/18/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1040,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by New Zealand in ST/SG/SER.E/1040.,
2021-106B,,Global 15 [BLACKSKY GLOBAL-15],USA,11/18/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1229,decayed,9/20/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by New Zealand in ST/SG/SER.E/1040.,
,,,,,,,,ST/SG/SER.E/1040,,,,,
2021-105A,,CERES 1 ,France,11/16/2021,,Yes,ST/SG/SER.E/1047,,in orbit,,Earth observation,------,
2021-105C,,CERES 3 ,France,11/16/2021,,Yes,ST/SG/SER.E/1047,,in orbit,,Earth observation,------,
2021-105B,,CERES 2 ,France,11/16/2021,,Yes,ST/SG/SER.E/1047,,in orbit,,Earth observation,------,
2021-104X,,Starlink 3123 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1041,decayed,12/1/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AS,,Starlink 3097 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1215,[deorbited],5/5/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AH,,Starlink 3108 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1215,[deorbited],5/16/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104G,,Starlink 3146 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104H,,Starlink 3159 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104D,,Starlink 3162 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104A,,Starlink 3151 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104BE,,Starlink 3140 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104BA,,Starlink 3124 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104BD,,Starlink 3141 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AY,,Starlink 3160 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AZ,,Starlink 3145 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104BB,,Starlink 3132 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104BC,,Starlink 3156 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104M,,Starlink 3120 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104P,,Starlink 3112 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104T,,Starlink 3139 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104F,,Starlink 3157 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104J,,Starlink 3133 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104K,,Starlink 3154 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104L,,Starlink 3111 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104R,,Starlink 3149 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104C,,Starlink 3147 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104B,,Starlink 3075 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AL,,Starlink 3098 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AW,,Starlink 3150 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AP,,Starlink 3122 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AQ,,Starlink 3099 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AR,,Starlink 3115 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AT,,Starlink 3137 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AU,,Starlink 3127 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AX,,Starlink 3129 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AV,,Starlink 3125 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AA,,Starlink 3158 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AJ,,Starlink 3105 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AE,,Starlink 3049 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AD,,Starlink 3117 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AK,,Starlink 3128 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AN,,Starlink 3126 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AF,,Starlink 3130 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AM,,Starlink 3136 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AG,,Starlink 3044 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104Q,,Starlink 3161 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AB,,Starlink 3079 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104AC,,Starlink 3134 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104U,,Starlink 3114 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104S,,Starlink 3135 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104V,,Starlink 3131 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104N,,Starlink 3110 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104Y,,Starlink 3138 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104W,,Starlink 3121 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104Z,,Starlink 3153 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-104E,,Starlink 3144 ,USA,11/13/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1249,[deorbited],12/20/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-103A,,Dragon Endurance ,USA,11/11/2021,,Yes,ST/SG/SER.E/1034,ST/SG/SER.E/1074,[recovered],5/6/2022,Reusable space transportation systems,------,
2021-102C,,Rapid Innovative payload demonstration Satellite 2 (RAISE 2) ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,"RAISE-2 is the technology demonstration satellite equipped with six experimental components provided by private companies, university and research institution. The technology demonstration aims to acquire various and innovative data in space.",------,Link
2021-102F,,HIBARI ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,"Technology demonstration: variable-shape attitude control, ultraviolet rays camera, star tracker (STT), etc.",------,Link
2021-102G,,DRUMS ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,This satellite will demonstrate debris removal technology in orbit by releasing and approaching a small target and performing simulated capture,------,
2021-102J,,ARICA ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,Demonstrate a real-time alert system of transient astrophysical objects using commercial satellite networks,------,
2021-102E,,Z Sat ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,Earth observation,------,
2021-102H,,KOSEN 1 ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,"KOSEN-1 will demonstrate three new spaceborne technologies for the CubeSat system: (1) a performance of a dual reaction wheel, (2) a usage of the Raspberry Pi CM1-based on-board computer, and (3) an expansion of a 6.6-m long dipole antenna. Furthermore, KOSEN-1 will observe Jupiter's decametric radio emissions to investigate the beaming characteristics.",------,
2021-102B,,TeikyoSat 4 ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,Demonstration of satellite bus system which can carry out space environment utilization experiments; Demonstration of high speed communication using ham radio; Demonstration of electrical power system for new technological demonstration; Demonstration of de-orbit system after the end of all missions,------,Link
2021-102A,,ASTERISC ,Japan,11/9/2021,,Yes,ST/SG/SER.E/1073,ST/SG/SER.E/1292,[decayed],1/25/2025,The satellite observes cosmic dust and space debris using a film type dust sensor,------,
2021-101A,,Yaogan 35-A ,China,11/6/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-101D,,Yaogan 35-C ,China,11/6/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-101B,,Yaogan 35-B ,China,11/6/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-100A,,Sustainable Development Science Satellite-1 (SDGSAT-1) ,China,11/5/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Earth observation and remote sensing,------,
2021-099A,,Yaogan 32 Group-02 Satellite-A (Yaogan-32 2A) ,China,11/3/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
2021-099B,,Yaogan 32 Group-02 Satellite-B (Yaogan-32 2B) ,China,11/3/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Remote sensing satellite,------,
[2021-098A],3574-2021-11,Progress MS-18 ,Russian Federation,10/28/2021,,Yes,ST/SG/SER.E/1028,,[deorbited],[2022-06-01],"Delivery to the International Space Station of fuel, water, oxygen, air, food, scientific equipment and other consumable materials required for the crew, scientific experiments and operation of the Station",------,
2021-097A,,Jilin-1 Gaofen 02F ,China,10/27/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,"The mission of Jilin-01 Gaofen 02F is to obtain high spatial resolution colour static images of Earth observation, and provide remote sensing data services for land and resources monitoring, mineral resources development, smart city construction, forestry resources surveys, ecological environment monitoring, public health emergency response, etc.",------,
2021-096A,,QZS 1R ,Japan,10/26/2021,,Yes,ST/SG/SER.E/1073,,in orbit,,"The QZS 1R navigation satellite will be a part of the Quasi-zenith Satellite System (QZSS), providing satellite positioning, navigation and timing services. The QZS 1R will replace the first satellite (QZS 1) of the QZSS which had already exceeded its design life. After that, the plans are set to add three more satellites to the QZSS in 2024",------,
2021-094A,,Shijian 21 (SJ-21) ,China,10/24/2021,,Yes,ST/SG/SER.E/1123,,in orbit,,Test satellite,------,
2021-095A,,SES 17 ,Luxembourg,10/24/2021,+292.9 degrees East,Yes,ST/SG/SER.E/1139,,in GSO,,"Encrypted and unencrypted transmission of radio, television, multimedia data, very small aperture terminal (VSAT) and broadband services",------,
2021-095B,,SYRACUSE 4A ,France,10/24/2021,+045.5 degrees East (planned),Yes,ST/SG/SER.E/1047,,in GSO,,Telecommunications,------,
2020-029C,,FalconSat 8 ,USA,[2021-10-20],,Yes,ST/SG/SER.E/1031,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Day of launch is estimated date of deployment from USA 299 (X-37B) (international designator 2020-029A).,
2021-093A,,Lucy ,USA,10/16/2021,,Yes,ST/SG/SER.E/1031,,heliocentric,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2021-092A,,Shenzhou 13 [SZ 13],China,10/15/2021,,Yes,ST/SG/SER.E/1033,A/AC.105/1262,[recovered],[2022-04-16],Crewed spacecraft,Notification by China in A/AC.105/1262 of preventive collision avoidance on 1 July 2021 with Starlink-1095 (international designator 2020-001BK) and 21 October 2021 with Starlink-2305 (international designator 2021-024N). Notification by the United States in ST/SG/SER.E/1265 that the United States Space Command did not estimate a significant probability of collision between the CSS and the referenced US spacecraft.,
,,,,,,,,A/AC.105/1265,,,,,
