International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2024-195V,,Starlink-32533 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195Q,,Starlink-32461 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195P,,Starlink-32349 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195S,,Starlink-32335 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195T,,Starlink-32387 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196B,,Starlink-32402 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196A,,Starlink-32376 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196L,,Starlink-32457 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196D,,Starlink-32404 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196H,,Starlink-32440 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195B,,Starlink-11344 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195M,,Starlink-11336 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195F,,Starlink-11315 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195L,,Starlink-11346 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195A,,Starlink-11335 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195E,,Starlink-11339 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195H,,Starlink-11348 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195G,,Starlink-11366 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195C,,Starlink-11312 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195D,,Starlink-11340 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196N,,Starlink-32344 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196F,,Starlink-32343 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196S,,Starlink-32540 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196X,,Starlink-32475 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196M,,Starlink-32591 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196P,,Starlink-32322 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196W,,Starlink-32511 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196Y,,Starlink-32422 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196U,,Starlink-32573 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196G,,Starlink-32467 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196R,,Starlink-32438 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196T,,Starlink-32528 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196C,,Starlink-32314 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196J,,Starlink-32459 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196V,,Starlink-32478 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196E,,Starlink-32312 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196K,,Starlink-32465 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-196Q,,Starlink-32469 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195N,,Starlink-11296 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195J,,Starlink-11327 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195K,,Starlink-11341 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-195R,,Starlink-32299 ,USA,10/30/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
[2024-194A],, [SHENZHOU 19 (SZ 19)],[China],[2024-10-29],,No,,,[recovered],[2025-04-30],------,Not registered with the United Nations. Date of launch is 2024-10-29 using UTC.,
2024-193J,,Starlink-32400 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193K,,Starlink-32449 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193F,,Starlink-32428 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193H,,Starlink-32414 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193D,,Starlink-32301 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193S,,Starlink-32323 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193E,,Starlink-32439 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193T,,Starlink-32363 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193U,,Starlink-32395 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193N,,Starlink-32417 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193P,,Starlink-32326 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193L,,Starlink-32453 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193Q,,Starlink-32294 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193R,,Starlink-322309 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193V,,Starlink-32412 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193A,,Starlink-32238 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193C,,Starlink-32308 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193G,,Starlink-32414 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193X,,Starlink-32429 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193W,,Starlink-32426 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193B,,Starlink-32310 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-193M,,Starlink-32443 ,USA,10/26/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192M,,USA 432 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192K,,USA 430 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192L,,USA 431 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192N,,USA 433 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192Q,,USA 435 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192P,,USA 434 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192G,,USA 427 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192H,,USA 428 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192J,,USA 429 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192B,,USA 422 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192E,,USA 425 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192C,,USA 423 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192D,,USA 424 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192A,,USA 421 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192F,,USA 426 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192S,,USA 437 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-192R,,USA 436 ,USA,10/24/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
[2024-190*],, [YAOGAN 43-03],[China],[2024-10-23],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-190*],, [YAOGAN 43-03],[China],[2024-10-23],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
[2024-190*],, [YAOGAN 43-03],[China],[2024-10-23],,No,,,[in orbit],,------,Not registered with the United Nations. International Designator pending assignment.,
2024-191T,,Starlink-32320 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191Y,,Starlink-32337 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191X,,Starlink-32264 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191S,,Starlink-32419 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191V,,Starlink-32339 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191W,,Starlink-32327 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191U,,Starlink-32341 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191B,,Starlink-32364 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191L,,Starlink-32348 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191M,,Starlink-32455 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191Q,,Starlink-32370 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,-----,
2024-191K,,Starlink-32390 ,USA,10/23/2024,,Yes,ST/SG/SER.E/1239,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,,
