,,,,,,,,,,,,,
International Designator,National Designator,Name of Space Object,State/Organization,Date of Launch,GSO Location,UN Registered,Registration Document,Other Documents,Status,Date of Decay or Change,Function of Space Object,Secretariat`s Remarks,External website
2020-062BM,,Starlink 1771 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BH,,Starlink 1758 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BL,,Starlink 1770 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BK,,Starlink 1769 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062F,,Starlink 1710 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061D,,Athena ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AA,,Starlink 1575 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062A,,Starlink 1734 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062C,,Starlink 1673 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062U,,Starlink 1764 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062V,,Starlink 1765 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062S,,Starlink 1760 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062T,,Starlink 1762 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062Z,,Starlink 1553 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062R,,Starlink 1759 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BF,,Starlink 1751 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1055,[deorbited],2/9/2022,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AW,,Starlink 1662 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1034,[deorbited],11/23/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AU,,Starlink 1652 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1024,[deorbited],7/25/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2020-061E],ROLEU.ESP.12,UPM Sat-2 [UMP SAT 2],Spain,9/3/2020,,Yes,ST/SG/SER.E/955,ST/SG/SER.E/955/Add.1,in orbit,,"Educational, scientific and technology demonstration purposes. This university-designed satellite, which is medium-sized (mass: 50 kg), has been developed by staff, students and teachers at the Technical University of Madrid under the direction of the Ignacio da Riva University Institute of Microgravity.",Name of space object and general function amended by State of registry in S/SG/SER.E/955/Add.1.,
2020-062BE,,Starlink 1745 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1031,[deorbited],8/20/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BJ,,Starlink 1768 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1031,[deorbited],9/12/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062BG,,Starlink 1756 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1031,[deorbited],10/23/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061B,,"ESAIL (exactView-10, EV10) ",Canada,9/3/2020,,Yes,ST/SG/SER.E/996,,in orbit,,"Global ship traffic data collection on very high frequencies - automatic identification system (AIS), application specific messages (ASM), VHF data exchange system (VDES), autonomous maritime radio devices (AMRD)",------,Link
2020-061G,,GHGSat C1 ,Canada,9/3/2020,,Yes,ST/SG/SER.E/996,,in orbit,,Measurement of greenhouse gas emissions at targeted sites,------,Link
2020-061A,2020-061A,Nusat 6 ,Uruguay,9/3/2020,,Yes,ST/SG/SER.E/998,,in orbit,,Earth observation,------,
2020-062Q,,Starlink 1757 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1041,[deorbited],12/4/2021,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061F,SIVR/705-2022-001,NEMO HD ,Slovenia,9/3/2020,,Yes,ST/SG/SER.E/1084,,in orbit,,"Remote sensing, technological demonstration.",------,
2020-061AB,,Flock 4v 13 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1242,decayed,11/27/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061S,,Flock 4v 8 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1242,decayed,11/26/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061Q,,Flock 4v 14 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1242,decayed,11/23/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AK,,Starlink 1690 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1239,[deorbited],10/29/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061P,,Flock 4v 11 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1239,decayed,10/30/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062H,,Starlink 1721 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1239,[deorbited],10/15/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
[2020-061N],, [DIDO 3],[(for Switzerland)],[2020-09-03],,No,,,[decayed],[2025-03-25],------,Not registered with the United Nations.,
2020-062AQ,,Starlink 1739 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1302,[deorbited],5/25/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AZ,,Kepler 2 (TARS) ,Canada,9/3/2020,,Yes,ST/SG/SER.E/1060,ST/SG/SER.E/1307,[decayed],12/6/2024,Data transfer and technology,------,
2020-062BB,,Starlink 1711 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1287,[deorbited],2/21/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AR,,Starlink 1763 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1290,[deorbited],3/3/2025,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061L,,Flock 4v 9 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1214,decayed,4/23/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061BC,,Flock 4v 3 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1214,decayed,4/11/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-061AT,,Flock 4v 1 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1214,decayed,4/17/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-062AB,,Starlink 1617 ,USA,9/3/2020,,Yes,ST/SG/SER.E/956,ST/SG/SER.E/1216,[deorbited],6/8/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-060B,,Capella 2 [(SEQUOIA)],USA,8/31/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1116,decayed,2/28/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,Mentioned by New Zealand in ST/SG/SER.E/959 and ST/SG/SER.E/1138.,
,,,,,,,,ST/SG/SER.E/959,,,,,
,,,,,,,,ST/SG/SER.E/1138,,,,,
2020-060A,NZ-2020-11,"RLFL14 [FIRST LIGHT (PHOTON/CURIE UPPER-STAGE, RLFL14)]",New Zealand,8/31/2020,,Yes,ST/SG/SER.E/959,ST/SG/SER.E/1274,decayed,1/22/2025,Technology demonstration,------,
2020-059B,,GNOMES 1 ,USA,8/30/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-059A,RA 12,SAOCOM 1B ,Argentina,8/30/2020,,Yes,ST/SG/SER.E/1039,,in orbit,,"Earth observation. Main functions are measurement of soil moisture, emergency management, mapping of forest cover and water resource surveying",------,Link
2020-059C,Mar-20,EG-1 (Tyvak 0172) ,Australia,8/30/2020,,Yes,ST/SG/SER.E/986,,in orbit,,Telecommunications,------,
2020-058A,,Gaofen 9-05 ,China,8/23/2020,,Yes,ST/SG/SER.E/1033,,in orbit,,Remote sensing satellite,------,
[2020-058C],, [TIANTUO 5],[China],[2020-08-23],,No,,,[decayed],[2025-04-19],------,Not registered with the United Nations.,
2020-057T,,Starlink 1638 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1186,[deorbited],11/29/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BB,,Starlink 1615 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1222,[deorbited],7/4/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BR,,SkySat C18 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1146,decayed,6/26/2023,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BS,,SkySat C19 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1195,decayed,1/30/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BQ,,SkySat C17 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1200,decayed,2/26/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BA,,Starlink 1613 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1215,[deorbited],5/20/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AM,,Starlink 1634 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,ST/SG/SER.E/1229,[deorbited],9/4/2024,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AR,,Starlink 1545 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057P,,Starlink 1624 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057V,,Starlink 1643 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057M,,Starlink 1622 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057U,,Starlink 1639 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057N,,Starlink 1623 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057Q,,Starlink 1625 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AU,,Starlink 1595 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AA,,Starlink 1596 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057A,,Starlink 1585 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BC,,Starlink 1626 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AB,,Starlink 1597 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AF,,Starlink 1608 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AK,,Starlink 1629 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AP,,Starlink 1642 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AQ,,Starlink 1667 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AS,,Starlink 1587 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057J,,Starlink 1618 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057H,,Starlink 1614 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057G,,Starlink 1605 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057C,,Starlink 1593 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057L,,Starlink 1621 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057AV,,Starlink 1598 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BH,,Starlink 1635 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
2020-057BK,,Starlink 1641 ,USA,8/18/2020,,Yes,ST/SG/SER.E/954,,in orbit,,Spacecraft engaged in practical applications and uses of space technology such as weather or communications,------,
